key,parent_key,text,type,nb_players
,,"""Les personnages dans Shrek"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages dans l'Âge de Glace"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages du Livre de la Jungle"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les lieux dans le Seigneur des Anneaux"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages de Robin des Bois"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages dans La Petite Sirène"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages dans Aladdin"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les dessins animés qu'on regardait avant le collège"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les animaux principaux dans Madagascar"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages de The Big Bang Theory"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages de How I Met Your Mother"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les parties du corps dans la région pubienne"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les gens que %s a déjà vus tout nus"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,2
,,"""Les chansons sorties de comédies musicales"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les chansons de Michael Youn"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les chansons de Jenifer"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les chansons de AC/DC"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les guitaristes morts ou vivants dans le rock"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les groupes de rap"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les choses que %s aime et que %s n'aime pas"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,3
,,"""Les choses que %s a faites et que %s n'a jamais faites"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,3
,,"""Les artistes et groupes reggae"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les choses que vous allez faire demain"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"%s, écris en cachette un truc que tu as fait hier. À tour de rôle tentez de deviner, le premier qui trouve distribue $ gorgées. %s commence",4,3
,,"%s, écris en cachette un truc que tu vas faire demain. À tour de rôle tentez de deviner, le premier qui trouve distribue $ gorgées. %s commence",4,3
,,"%s, écris en cachette un truc que tu as fait aujourd'hui. À tour de rôle tentez de deviner, le premier qui trouve distribue $ gorgées. %s commence",4,3
,,"%s, écris en cachette le nom d'une personne que t'as croisée aujourd'hui. À tour de rôle tentez de deviner, le premier qui trouve distribue $ gorgées. %s commence",4,3
,,"%s, écris en cachette le nom d'une personne que tu as déjà vue toute nue. À tour de rôle tentez de deviner, le premier qui trouve distribue $ gorgées. %s commence",4,3
,,"%s, écris en cachette le nom d'un animal ou un légume synonyme de ""pénis"". À tour de rôle tentez de deviner, le premier qui trouve distribue $ gorgées. %s commence",4,3
,,"%s, écris en cachette un fruit que tu pourrais te mettre dans l'anus pour une somme d'argent relativement peu élevée. A tour de rôle tentez de deviner, le premier qui trouve distribue $ gorgées. %s commence",4,3
,,%s va nous faire le plaisir de finir son verre ...,5,1
,,Les deux joueurs ayant les verres les moins remplis les finissent ...,5,3
,,Cul sec pour les chauves et les roux !,5,0
,,Cul sec pour les plus de 80kg !,5,0
,,Cul sec pour %s !,5,1
,,Cul sec pour %s et %s !,5,3
,,"Cul sec pour %s, %s et %s !",5,4
,,La première personne à finir son verre distribue un cul sec !,5,0
,,"Récitez l'alphabet en énonçant une lettre à tour de rôle. Si %s finit son verre avant, c'est cul sec pour tout le monde !",5,1
,,"%s, compte jusqu'à 40 avant que %s termine son verre. Si tu échoues c'est cul sec pour toi aussi !",5,2
,,Cul sec pour la dernière personne à être arrivée à la soirée !,5,0
,,"%s récite l'alphabet à l'envers, cul sec à la moindre erreur",5,1
,,%s finit le verre d'un des joueurs,5,1
,,Pour le plus jeune joueur : pleure comme un bébé et finis ton verre,5,0
,,"Pour ceux qui vont en boîte après, on se motive... Cul sec !",5,0
,,"Les gens avec un S dans votre prénom, c'est à vous !",5,0
,,"Les joueurs qui ont un M dans leur prénom, cul sec !",5,0
,,"Toi qui tiens le portable, décide qui va prendre un cul sec",5,0
,,"Jusqu'à la fin du jeu, le premier joueur à dire ""oui"" prend un cul sec",25,0
,,Distribue un cul sec à qui tu veux si t'es en couple depuis plus de trois ans,25,0
,,"%s, décide qui de %s ou %s va faire son cul sec",5,3
,,"%s, donne 2 euros à %s ou finis ton verre",5,2
,,"%s, donne 5 euros à %s ou finis ton verre",5,2
,,"A partir de maintenant et jusqu'à la fin du jeu, interdit de se griller une clope ! Cul sec pour les anarchistes",1,0
,,"Instant revanche pour les roux et les rousses, distribuez un cul sec !",1,0
,,"Instant revanche pour les chauves et les filles aux cheveux courts, distribuez un cul sec !",1,0
,,"Plutôt pouvoir voler ou se téléporter ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt regarder un documentaire sur Justin Bieber ou boire une cuillère à café de peinture ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt aller à l'opéra pendant 4h ou boire un shot d'eau salée ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt se faire couper une main ou un pied ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt manger de la terre ou faire un marathon ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt manger du chat ou du chien ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt choisir la mort de 100 personnes inconnues ou la mort d'un ami ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt gagner 1 million d'euros ou un vrai sabre laser ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt parler 9 langues ou manger sans jamais grossir ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt rhum ou whisky ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt Keen'V ou Kenji ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt asiat ou latino ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt burger ou kebab ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt foot ou rugby ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Pour ou contre le vomi en milieu de soirée ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Pour ou contre prendre sa carte de crédit en soirée ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt avoir un tapis volant ou un frigo qui se remplit tout seul ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pour ou contre le gel dans les cheveux ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,0
,,"Pour ou contre vivre éternellement avec seulement 10 euros par jour ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,0
,,"Pour ou contre les toilettes mixtes ? Votez tous en même temps à main levée, les minoritaires boivent $ gorgées",14,0
,,"Pour ou contre voir un lanceur de couteau se louper en direct ? Votez en même temps, les minoritaires boivent $ gorgées",14,0
,,"Plutôt vivre la vie d'Harry Potter ou de Bill Gates ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt gagner un milliard d'euros ou pouvoir traverser les murs ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt plâtrée de pâtes avec sauce au beurre ou salade de saison ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt gagner une voiture neuve ou un tour de l'Europe ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt passer à ""Tout le monde veut prendre sa place"" ou ""L'Étoile du midi"" ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt ne plus avoir internet ou ne plus avoir de portable ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt n'avoir personne à son mariage ou à son enterrement ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt vivre dans un monde sans problème ou le diriger ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt trouver le vrai amour ou 10 millions d'euros ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt piercings ou tatouages ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt être avocat ou docteur ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt poulet ou boeuf, là tout de suite ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt rock ou électro ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt PlayStation ou Xbox ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt gagner à la loterie ou vivre deux fois plus longtemps ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt être célèbre ou le / la meilleur(e) ami(e) d'une célébrité ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt connaître la date ou les circonstances de sa mort ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pour ou contre jouer à la roulette russe une fois dans sa vie pour 100 milliards d'euros ? Votez en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt avoir plus d'argent ou plus de temps ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt Pepsi ou Coca ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt Mcdo ou Quick ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt Dumbledore ou Gandalf ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt jour de pluie ou de neige ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt se débarrasser des One Direction ou Justin Bieber ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt Star Trek ou Star Wars ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt aller au paradis ou vivre sur terre éternellement ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt musique d'avant ou musique d'aujourd'hui ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt Emma Watson ou Natalie Portman ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt être coiffé style 80's ou être habillé style 80's ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt avoir des cauchemars toutes les nuits ou voir des fantômes ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt surfer à l'océan ou sur internet ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pour ou contre supprimer l'historique de son navigateur toutes les semaines ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt travailler pour Google ou Facebook ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt Super Smash Bros ou Mario Kart ? Votez tous en même temps, les minoritaire boivent $ gorgées !",14,0
,,"Pour ou contre le maillot de bain une pièce ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pour ou contre les collections de timbres ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pour ou contre les barbecues électriques ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pour ou contre les doudounes sans manche ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pour ou contre avoir un tracteur ? Votez tous en même temps en sifflant, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt pouvoir changer de sexe quand on veut ou avoir un vrai Carapuce ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt voyager dans le futur ou dans le passé ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt avoir un bouton ""retour arrière"" ou un bouton ""pause"" dans la vie de tous les jours ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt faire que les sirènes ou que les licornes soient réelles ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt perdre la moitié de votre poids ou le doubler ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt avoir des connaissances illimitées ou diriger le monde entier ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt pouvoir voler ou lire dans les pensées ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt être la personne la plus riche sur Terre ou être immortel ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt connaître toutes les langues du monde ou pouvoir parler aux animaux ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt être la personne la plus intelligente au monde ou la plus sexy ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt être virtuose avec tous les instruments de musique ou parler 15 langues parfaitement ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt pouvoir voir ses rêves à la télévision ou pouvoir s'endormir en claquant des doigts ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
